name_raw,position,season,resolved,player_id,method,score,note,price
Russell Wilson,QB,2020,Russell Wilson,1234,fuzzy,100.0,,6
Russell Wilson,QB,2019,Russell Wilson,1234,fuzzy,100.0,,2
Russell Wilson,QB,2018,Russell Wilson,1234,fuzzy,100.0,,11
Russell Wilson,QB,2017,Russell Wilson,1234,fuzzy,100.0,,7
Russell Wilson,QB,2016,Russell Wilson,1234,fuzzy,100.0,,11
Russell Wilson,QB,2014,Russell Wilson,1234,fuzzy,100.0,,2
Ryan Broyles,WR,2013,Ryan Broyles,1154,fuzzy,100.0,,2
Ryan Mathews,RB,2014,Ryan Mathews,571,fuzzy,100.0,,14
Ryan Mathews,RB,2013,Ryan Mathews,571,fuzzy,100.0,,12
Ryan Mathews,RB,2012,Ryan Mathews,571,fuzzy,100.0,,47
Ryan Matthews,RB,2016,Ryan Mathews,571,fuzzy,96.0,,15
Ryan Tannehill,QB,2014,Ryan Tannehill,1049,fuzzy,100.0,,1
Ryan Williams,RB,2012,Ryan Williams,974,fuzzy,100.0,,3
S Diggs,WR,2016,Stefon Diggs,2449,fuzzy,97.0,,1
S Shepard,WR,2016,Sterling Shepard,3200,fuzzy,97.0,,2
S Smith,WR,2016,Steve Smith,169,fuzzy,97.0,,5
S Ware,RB,2016,Spencer Ware,1601,fuzzy,97.0,,1
Sam Bradford,QB,2015,Sam Bradford,621,fuzzy,100.0,,1
Samaje Perin,RB,2017,Samaje Perine,4147,fuzzy,96.0,,1
Sammy Watkins,WR,2020,Sammy Watkins,1817,fuzzy,100.0,,1
Sammy Watkins,WR,2019,Sammy Watkins,1817,fuzzy,100.0,,1
Sammy Watkins,WR,2018,Sammy Watkins,1817,fuzzy,100.0,,2
Sammy Watkins,WR,2017,Sammy Watkins,1817,fuzzy,100.0,,7
Sammy Watkins,WR,2015,Sammy Watkins,1817,fuzzy,100.0,,11
Sammy Watkins,WR,2014,Sammy Watkins,1817,fuzzy,100.0,,2
Santana Moss,WR,2012,Santana Moss,69,fuzzy,100.0,,1
Santonio Holmes,WR,2012,Santonio Holmes,651,fuzzy,100.0,,2
Saquon Barkley,RB,2020,Saquon Barkley,4866,fuzzy,100.0,,69
Saquon Barkley,RB,2019,Saquon Barkley,4866,fuzzy,100.0,,74
Shane Vereen,RB,2014,Shane Vereen,814,fuzzy,100.0,,16
Shane Vereen,RB,2013,Shane Vereen,814,fuzzy,100.0,,4
Shane Vereen,RB,2012,Shane Vereen,814,fuzzy,100.0,,1
Shanne Vereen,RB,2015,Shane Vereen,814,fuzzy,97.27272727272727,,3
Shonne Greene,RB,2014,Shonn Greene,348,fuzzy,98.5,,1
Shonne Greene,RB,2012,Shonn Greene,348,fuzzy,98.5,,9
Sidney Rice,WR,2013,Sidney Rice,14,fuzzy,100.0,,2
Sidney Rice,WR,2012,Sidney Rice,14,fuzzy,100.0,,1
Sony Michel,RB,2020,Sony Michel,4962,fuzzy,100.0,,1
Sony Michel,RB,2019,Sony Michel,4962,fuzzy,100.0,,16
Sony Michel,RB,2018,Sony Michel,4962,fuzzy,100.0,,1
Stafford,QB,2018,Matthew Stafford,421,fuzzy,100.0,,1
Stafford,QB,2015,Matthew Stafford,421,fuzzy,100.0,,4
Stafford,QB,2014,Matthew Stafford,421,fuzzy,100.0,,9
Stefon Diggs,WR,2020,Stefon Diggs,2449,fuzzy,100.0,,5
Stefon Diggs,WR,2019,Stefon Diggs,2449,fuzzy,100.0,,9
Stefon Diggs,WR,2017,Stefon Diggs,2449,fuzzy,100.0,,2
Stephen Gostkowski,K,2015,Stephen Gostkowski,110,fuzzy,100.0,,2
Sterling Shepard,WR,2020,Sterling Shepard,3200,fuzzy,100.0,,1
Sterling Shepard,WR,2019,Sterling Shepard,3200,fuzzy,100.0,,4
Sterling Shepard,WR,2018,Sterling Shepard,3200,fuzzy,100.0,,1
Sterling Shephard,WR,2017,Sterling Shepard,3200,fuzzy,96.96969696969697,,1
Stevan Ridley,RB,2014,Stevan Ridley,811,fuzzy,100.0,,3
Stevan Ridley,RB,2013,Stevan Ridley,811,fuzzy,100.0,,43
Steve Johnson,WR,2013,Steve Johnson,108,fuzzy,100.0,,1
Steve Smith,WR,2015,Steve Smith,169,fuzzy,100.0,,1
Steve Smith,WR,2014,Steve Smith,169,fuzzy,100.0,,1
Steve Smith,WR,2013,Steve Smith,169,fuzzy,100.0,,7
Steve Smith,WR,2012,Steve Smith,169,fuzzy,100.0,,15
Steven Jackson,RB,2013,Steven Jackson,57,fuzzy,100.0,,46
Steven Jackson,RB,2012,Steven Jackson,57,fuzzy,100.0,,32
Steven Ridley,RB,2012,Stevan Ridley,811,fuzzy,95.0,,2
Stevie Johnson,WR,2012,Steve Johnson,108,fuzzy,97.27272727272727,,5
T Austin,WR,2016,Tavon Austin,1567,fuzzy,97.0,,1
T Benjaimin,WR,2016,Travis Benjamin,1077,fuzzy,92.88235294117646,,2
T Lockett,WR,2016,Tyler Lockett,2374,fuzzy,97.0,,1
T Riddick,RB,2016,Theo Riddick,1517,fuzzy,97.0,,1
T Sharpe,WR,2016,Tajae Sharpe,3297,fuzzy,97.0,,1
T. Coleman,RB,2015,Tevin Coleman,2378,fuzzy,97.0,,4
T. Eiffert,TE,2015,Tyler Eifert,1388,fuzzy,91.61538461538461,,1
T.J. Hockenson,TE,2020,T.J. Hockenson,5844,fuzzy,100.0,,1
T.Y. Hilton,WR,2020,T.Y. Hilton,1110,fuzzy,100.0,,14
T.Y. Hilton,WR,2013,T.Y. Hilton,1110,fuzzy,100.0,,3
TJ Hockenson,TE,2019,T.J. Hockenson,5844,fuzzy,100.0,,1
TY Hilton,WR,2019,T.Y. Hilton,1110,fuzzy,100.0,,12
TY Hilton,WR,2017,T.Y. Hilton,1110,fuzzy,100.0,,25
TY Hilton,WR,2015,T.Y. Hilton,1110,fuzzy,100.0,,39
TY Hilton,WR,2014,T.Y. Hilton,1110,fuzzy,100.0,,6
Tarik Cohen,RB,2020,Tarik Cohen,4157,fuzzy,100.0,,1
Tarik Cohen,RB,2019,Tarik Cohen,4157,fuzzy,100.0,,2
Tarik Cohen,RB,2018,Tarik Cohen,4157,fuzzy,100.0,,7
Tavon Austin,WR,2013,Tavon Austin,1567,fuzzy,100.0,,7
Taylor Gabriel,WR,2017,Taylor Gabriel,1903,fuzzy,100.0,,1
Ted Ginn Jr.,WR,2017,Ted Ginn,695,fuzzy,100.0,,2
Terrance West,RB,2017,Terrance West,1912,fuzzy,100.0,,2
Terrelle Pryor Sr.,WR,2017,Terrelle Pryor,1020,fuzzy,100.0,,30
Terrence Williams,WR,2014,Terrance Williams,1490,fuzzy,96.25,,1
Terry McLaurin,WR,2020,Terry McLaurin,5927,fuzzy,100.0,,11
Tevin Coleman,RB,2020,Tevin Coleman,2378,fuzzy,100.0,,1
Tevin Coleman,RB,2019,Tevin Coleman,2378,fuzzy,100.0,,13
Tevin Coleman,RB,2018,Tevin Coleman,2378,fuzzy,100.0,,7
Tevin Coleman,RB,2017,Tevin Coleman,2378,fuzzy,100.0,,6
Theo Riddick,RB,2017,Theo Riddick,1517,fuzzy,100.0,,2
Thomas Rawls,RB,2017,Thomas Rawls,2585,fuzzy,100.0,,5
Toby Gerhart,RB,2014,Toby Gerhart,604,fuzzy,100.0,,13
Toby Gerhart,RB,2013,Toby Gerhart,604,fuzzy,100.0,,1
Toby Gerhart,RB,2012,Toby Gerhart,604,fuzzy,100.0,,3
Todd Gurley,RB,2019,Todd Gurley,2315,fuzzy,100.0,,54
Todd Gurley,RB,2017,Todd Gurley,2315,fuzzy,100.0,,44
Todd Gurley,RB,2015,Todd Gurley,2315,fuzzy,100.0,,14
Todd Gurley II,RB,2020,Todd Gurley,2315,fuzzy,100.0,,14
Tom Brady,QB,2020,Tom Brady,167,fuzzy,100.0,,5
Tom Brady,QB,2019,Tom Brady,167,fuzzy,100.0,,1
Tom Brady,QB,2017,Tom Brady,167,fuzzy,100.0,,16
Tom Brady,QB,2016,Tom Brady,167,fuzzy,100.0,,5
Tom Brady,QB,2014,Tom Brady,167,fuzzy,100.0,,5
Tom Brady,QB,2013,Tom Brady,167,fuzzy,100.0,,22
Tom Brady,QB,2012,Tom Brady,167,fuzzy,100.0,,55
Tony Pollard,RB,2020,Tony Pollard,5967,fuzzy,100.0,,3
Tony Pollard,RB,2019,Tony Pollard,5967,fuzzy,100.0,,7
Tony Romo,QB,2015,Tony Romo,142,fuzzy,100.0,,4
Tony Romo,QB,2014,Tony Romo,142,fuzzy,100.0,,11
Tony Romo,QB,2013,Tony Romo,142,fuzzy,100.0,,5
Tony Romo,QB,2012,Tony Romo,142,fuzzy,100.0,,25
Torrey Smith,WR,2016,Torrey Smith,826,fuzzy,100.0,,4
Torrey Smith,WR,2015,Torrey Smith,826,fuzzy,100.0,,3
Torrey Smith,WR,2014,Torrey Smith,826,fuzzy,100.0,,13
Torrey Smith,WR,2013,Torrey Smith,826,fuzzy,100.0,,4
Torrey Smith,WR,2012,Torrey Smith,826,fuzzy,100.0,,12
Travis Kelce,TE,2020,Travis Kelce,1466,fuzzy,100.0,,35
Travis Kelce,TE,2019,Travis Kelce,1466,fuzzy,100.0,,42
Travis Kelce,TE,2017,Travis Kelce,1466,fuzzy,100.0,,12
Travis Kelce,TE,2015,Travis Kelce,1466,fuzzy,100.0,,12
Trayvon Austin,WR,2014,Tavon Austin,1567,fuzzy,95.0,,1
Tre Mason,RB,2015,Tre Mason,2231,fuzzy,100.0,,2
Tre Mason,RB,2014,Tre Mason,2231,fuzzy,100.0,,1
Trent Richardson,RB,2013,Trent Richardson,1082,fuzzy,100.0,,50
Trent Richardson,RB,2012,Trent Richardson,1082,fuzzy,100.0,,23
Trey Burton,TE,2018,Trey Burton,1793,fuzzy,100.0,,1
Tua Tagovailoa,QB,2020,Tua Tagovailoa,6768,fuzzy,100.0,,1
Ty Hilton,WR,2018,T.Y. Hilton,1110,fuzzy,100.0,,21
Ty Montgomery,RB,2018,Ty Montgomery,2399,fuzzy,100.0,,4
Ty Montgomery,RB,2017,Ty Montgomery,2399,fuzzy,100.0,,9
Tyler Boyd,WR,2020,Tyler Boyd,3225,fuzzy,100.0,,4
Tyler Boyd,WR,2019,Tyler Boyd,3225,fuzzy,100.0,,4
Tyler Eifert,TE,2018,Tyler Eifert,1388,fuzzy,100.0,,1
Tyler Eifert,TE,2017,Tyler Eifert,1388,fuzzy,100.0,,5
Tyler Higbee,TE,2020,Tyler Higbee,3271,fuzzy,100.0,,2
Tyler Lockett,WR,2020,Tyler Lockett,2374,fuzzy,100.0,,14
Tyler Lockett,WR,2019,Tyler Lockett,2374,fuzzy,100.0,,4
Tyler Lockett,WR,2018,Tyler Lockett,2374,fuzzy,100.0,,1
Tyreek Hill,WR,2020,Tyreek Hill,3321,fuzzy,100.0,,53
Tyreek Hill,WR,2019,Tyreek Hill,3321,fuzzy,100.0,,51
Tyreek Hill,WR,2018,Tyreek Hill,3321,fuzzy,100.0,,21
Tyreek Hill,WR,2017,Tyreek Hill,3321,fuzzy,100.0,,6
Tyrell Williams,WR,2017,Tyrell Williams,2583,fuzzy,100.0,,1
Vance McDonald,TE,2019,Vance McDonald,1587,fuzzy,100.0,,2
Vernon Davis,TE,2013,Vernon Davis,200,fuzzy,100.0,,4
Vernon Davis,TE,2012,Vernon Davis,200,fuzzy,100.0,,15
Vick Ballard,RB,2013,Vick Ballard,1106,fuzzy,100.0,,4
Victor Cruz,WR,2014,Victor Cruz,719,fuzzy,100.0,,10
Victor Cruz,WR,2013,Victor Cruz,719,fuzzy,100.0,,24
Victor Cruz,WR,2012,Victor Cruz,719,fuzzy,100.0,,21
Vincent Brown,WR,2013,Vincent Brown,891,fuzzy,100.0,,1
Vincent Brown,WR,2012,Vincent Brown,891,fuzzy,100.0,,1
Vincent Jackson,WR,2013,Vincent Jackson,128,fuzzy,100.0,,25
Vincent Jackson,WR,2012,Vincent Jackson,128,fuzzy,100.0,,7
Walker,TE,2016,Delanie Walker,284,fuzzy,100.0,,7
Watkins,WR,2016,Sammy Watkins,1817,fuzzy,100.0,,39
Wayne Gallman,RB,2019,Wayne Gallman,4150,fuzzy,100.0,,1
Wes Welker,WR,2014,Wes Welker,177,fuzzy,100.0,,6
Wes Welker,WR,2013,Wes Welker,177,fuzzy,100.0,,24
Wes Welker,WR,2012,Wes Welker,177,fuzzy,100.0,,23
Wil Lutz,K,2020,Wil Lutz,3678,fuzzy,100.0,,2
Will Fuller V,WR,2020,William Fuller,3157,fuzzy,98.5,,6
Will Fuller V,WR,2019,William Fuller,3157,fuzzy,98.5,,3
Will Lutz,K,2019,Wil Lutz,3678,fuzzy,98.5,,2
Will Lutz,K,2017,Wil Lutz,3678,fuzzy,98.5,,1
Willie Snead,WR,2017,Willie Snead,1911,fuzzy,100.0,,1
Willis Mcgahaee,RB,2012,Willis McGahee,300,fuzzy,96.55172413793103,,15
Willy Snead,WR,2016,Willie Snead,1911,fuzzy,86.95652173913044,,1
Witten,TE,2015,Jason Witten,23,fuzzy,100.0,,4
Woodhead,RB,2016,Danny Woodhead,735,fuzzy,100.0,,6
Woodhead,RB,2014,Danny Woodhead,735,fuzzy,100.0,,1
Yeldon,RB,2016,T.J. Yeldon,2341,fuzzy,100.0,,3
Yeldon,RB,2015,T.J. Yeldon,2341,fuzzy,100.0,,11
Younghoe Koo,K,2020,Younghoe Koo,4666,fuzzy,100.0,,1
Younghoe Koo,K,2017,Younghoe Koo,4666,fuzzy,100.0,,1
Zac Stacy,RB,2014,Zac Stacy,1573,fuzzy,100.0,,36
Zach Ertz,TE,2020,Zach Ertz,1339,fuzzy,100.0,,6
Zach Ertz,TE,2019,Zach Ertz,1339,fuzzy,100.0,,22
Zach Ertz,TE,2014,Zach Ertz,1339,fuzzy,100.0,,5
Zach Sudfield,TE,2013,Zach Sudfeld,1654,fuzzy,96.0,,3
Zack Ertz,TE,2017,Zach Ertz,1339,fuzzy,88.88888888888889,,1
Zack Moss,RB,2020,Zack Moss,6845,fuzzy,100.0,,2
Zane Gonzalez,K,2020,Zane Gonzalez,4233,fuzzy,100.0,,1
Zay Jones,WR,2017,Zay Jones,4080,fuzzy,100.0,,1
C Johnson,WR,2016,Charles Johnson,1530,fuzzy+age,97.0,ambiguous: Charles Johnson (1989); Calvin Johnson (1985),1
David Johnson,RB,2020,David Johnson,2391,fuzzy+age,100.0,ambiguous: David Johnson (1991); David Johnson (1987),19
David Johnson,RB,2019,David Johnson,2391,fuzzy+age,100.0,ambiguous: David Johnson (1991); David Johnson (1987),62
David Johnson,RB,2018,David Johnson,2391,fuzzy+age,100.0,ambiguous: David Johnson (1991); David Johnson (1987),80
David Johnson,RB,2017,David Johnson,2391,fuzzy+age,100.0,ambiguous: David Johnson (1991); David Johnson (1987),83
David Johnson,RB,2016,David Johnson,2391,fuzzy+age,100.0,ambiguous: David Johnson (1991); David Johnson (1987),60
David Johnson,RB,2015,David Johnson,2391,fuzzy+age,100.0,ambiguous: David Johnson (1991); David Johnson (1987),1
Nelson,WR,2018,J.J. Nelson,2462,fuzzy+age,100.0,ambiguous: J.J. Nelson (1992); David Nelson (1986); Jordy Nelson (1985),1
M Floyd,WR,2016,Michael Floyd,1219,fuzzy+age,97.0,ambiguous: Michael Floyd (1989); Malcom Floyd (1981),2
M. Floyd,WR,2015,Michael Floyd,1219,fuzzy+age,97.0,ambiguous: Michael Floyd (1989); Malcom Floyd (1981),1
Mike Williams,WR,2020,Mike Williams,4068,fuzzy+age,100.0,ambiguous: Mike Williams (1994); Mike Williams (1987),1
Ronald Jones,RB,2019,Ronald Jones,5052,fuzzy+age,100.0,ambiguous: Ronald Jones (1997); Ronald Jones (1997),1
Ronald Jones II,RB,2020,Ronald Jones,5052,fuzzy+age,100.0,ambiguous: Ronald Jones (1997); Ronald Jones (1997),15
Ronald Jones Ii,RB,2018,Ronald Jones,5052,fuzzy+age,100.0,ambiguous: Ronald Jones (1997); Ronald Jones (1997),1
Brandon Myers,WR,2013,Brandon Myers,397,fuzzy+posmismatch,100.0,,1
Cordarelle Patterson,WR,2018,Cordarrelle Patterson,1535,fuzzy+posmismatch,98.57142857142857,,1
Cordarelle Patterson,WR,2013,Cordarrelle Patterson,1535,fuzzy+posmismatch,98.57142857142857,,1
D. Cobb,WR,2015,David Cobb,2441,fuzzy+posmismatch,97.0,,1
Daniel Thomas,WR,2012,Daniel Thomas,806,fuzzy+posmismatch,100.0,,2
Devin Funchess,WR,2018,Devin Funchess,2346,fuzzy+posmismatch,100.0,,2
Funchess,WR,2016,Devin Funchess,2346,fuzzy+posmismatch,100.0,,1
James Washington,RB,2019,James Washington,5024,fuzzy+posmismatch,100.0,,1
Jordan Howard,WR,2020,Jordan Howard,3306,fuzzy+posmismatch,100.0,,4
Jordan Matthews,WR,2017,Jordan Matthews,1800,fuzzy+posmismatch,100.0,,1
Jordan Matthews,WR,2016,Jordan Matthews,1800,fuzzy+posmismatch,100.0,,10
Kareem Hunt,TE,2020,Kareem Hunt,4098,fuzzy+posmismatch,100.0,,5
Kelvin Benjamin,RB,2014,Kelvin Benjamin,2182,fuzzy+posmismatch,100.0,,1
Kevin Smith,RB,2012,Kevin Smith,2295,fuzzy+posmismatch,100.0,,2
Marlon Mack,WR,2019,Marlon Mack,4152,fuzzy+posmismatch,100.0,,9
Pierre Thomas,WR,2014,Pierre Thomas,34,fuzzy+posmismatch,100.0,,4
Pierre Thomas,WR,2013,Pierre Thomas,34,fuzzy+posmismatch,100.0,,1
Pierre Thomas,WR,2012,Pierre Thomas,34,fuzzy+posmismatch,100.0,,3
Tim Tebow,QB,2012,Tim Tebow,559,fuzzy+posmismatch,100.0,,1
Tyler Ervin,WR,2016,Tyler Ervin,3280,fuzzy+posmismatch,100.0,,1
Tyler Gaffney,WR,2016,Tyler Gaffney,2189,fuzzy+posmismatch,100.0,,1
Abdullah,RB,2016,Ameer Abdullah,2359,fuzzy+rank,100.0,ambiguous: Ameer Abdullah; Khalid Abdullah,2
Cooks,WR,2018,Brandin Cooks,2197,fuzzy+rank,100.0,ambiguous: Brandin Cooks; Elijah Cooks,15
D Washington,RB,2016,DeAndre Washington,3300,fuzzy+rank,97.0,ambiguous: DeAndre Washington; Dwayne Washington,1
D Thomas,WR,2016,Demaryius Thomas,560,fuzzy+rank,97.0,ambiguous: Demaryius Thomas; De'Anthony Thomas,23
D. Thomas,WR,2015,Demaryius Thomas,560,fuzzy+rank,97.0,ambiguous: Demaryius Thomas; De'Anthony Thomas,41
J Graham,TE,2016,Jimmy Graham,616,fuzzy+rank,97.0,ambiguous: Jimmy Graham; Jaeden Graham,1
Mike Willams,WR,2019,Mike Williams,4068,fuzzy+rank,96.0,ambiguous: Mike Williams; Mike Williams,4
Rivers,QB,2015,Philip Rivers,331,fuzzy+rank,100.0,ambiguous: Philip Rivers; Roland Rivers,1
Fuller V,WR,2018,William Fuller,3157,fuzzy+rank,100.0,ambiguous: William Fuller; Aaron Fuller; Devin Fuller; Corey Fuller,5
AB,WR,2019,Antonio Brown,536,override,100.0,,35
AP,RB,2019,Adrian Peterson,184,override,100.0,,1
AP,RB,2016,Adrian Peterson,184,override,100.0,,68
ARob$,WR,2019,Allen Robinson,1992,override,100.0,,2
Abdullah,RB,2015,Ameer Abdullah,2359,override,100.0,,5
Alshon,WR,2018,Alshon Jeffery,1149,override,100.0,,3
Art is Pain,RB,2015,Cameron Artis-Payne,2477,override,100.0,,1
Awshawn Jeffery,WR,2012,Alshon Jeffery,1149,override,100.0,,1
Bell,RB,2015,Le'Veon Bell,1408,override,100.0,,55
Big Ben,QB,2019,Ben Roethlisberger,138,override,100.0,,1
Big Ben,QB,2016,Ben Roethlisberger,138,override,100.0,,11
Big Ben,QB,2015,Ben Roethlisberger,138,override,100.0,,7
C Santos,K,2016,Cairo Santos,2020,override,100.0,,1
CJ2K,RB,2014,Chris Johnson,272,override,100.0,,8
CMC,RB,2019,Christian McCaffrey,4034,override,100.0,,63
Christine,RB,2016,Christine Michael,1596,override,100.0,,4
Cook,RB,2018,Dalvin Cook,4029,override,100.0,,55
Cooper,WR,2016,Amari Cooper,2309,override,100.0,,30
D. Jax,WR,2015,DeSean Jackson,147,override,100.0,,7
D. Willy,RB,2015,DeAngelo Williams,306,override,100.0,,4
DJax,WR,2014,DeSean Jackson,147,override,100.0,,9
DMC,RB,2014,Darren McFadden,326,override,100.0,,1
Delanie Card,TE,2015,Delanie Walker,284,override,100.0,,2
Demariyus,WR,2014,Demaryius Thomas,560,override,100.0,,45
Dez,WR,2014,Dez Bryant,574,override,100.0,,50
Diggs,WR,2018,Stefon Diggs,2449,override,100.0,,20
Edelswag,WR,2014,Julian Edelman,344,override,100.0,,4
Erin Dobson,WR,2013,Aaron Dobson,1365,override,100.0,,1
F. Jax,RB,2015,Fred Jackson,228,override,100.0,,1
Fat Rob,RB,2017,Rob Kelley,3657,override,100.0,,4
Fitzy,WR,2014,Larry Fitzgerald,223,override,100.0,,25
Forest,RB,2015,Justin Forsett,458,override,100.0,,30
Gio,RB,2014,Giovani Bernard,1386,override,100.0,,36
Gost,K,2019,Stephen Gostkowski,110,override,100.0,,2
Graham,TE,2018,Jimmy Graham,616,override,100.0,,5
Green Julius,TE,2015,Julius Thomas,874,override,100.0,,5
Greg Zurloins,K,2018,Greg Zuerlein,1266,override,100.0,,3
Gronk,TE,2018,Rob Gronkowski,515,override,100.0,,35
Gronk,TE,2017,Rob Gronkowski,515,override,100.0,,34
Gronk,TE,2016,Rob Gronkowski,515,override,100.0,,39
Gronk,TE,2015,Rob Gronkowski,515,override,100.0,,43
Gronk,TE,2014,Rob Gronkowski,515,override,100.0,,30
Gronk,TE,2013,Rob Gronkowski,515,override,100.0,,26
Hard R,WR,2014,Riley Cooper,582,override,100.0,,2
Hogan,WR,2018,Chris Hogan,1329,override,100.0,,23
JOHNNY FOOTBALL,QB,2014,Johnny Manziel,1907,override,100.0,,1
Jimmy Charles,RB,2015,Jamaal Charles,323,override,100.0,,60
Jimmy Charles,RB,2014,Jamaal Charles,323,override,100.0,,65
Jimmy G,QB,2018,Jimmy Garoppolo,1837,override,100.0,,1
Jojen,TE,2017,Jordan Reed,1500,override,100.0,,12
Jordy,WR,2014,Jordy Nelson,175,override,100.0,,29
JuJu,WR,2019,JuJu Smith-Schuster,4040,override,100.0,,54
Juju,WR,2018,JuJu Smith-Schuster,4040,override,100.0,,4
Kaep,QB,2014,Colin Kaepernick,980,override,100.0,,6
Killa CAM,QB,2015,Cam Newton,954,override,100.0,,7
L. Fitz,WR,2015,Larry Fitzgerald,223,override,100.0,,2
Lactate Murray,RB,2015,Latavius Murray,1476,override,100.0,,21
Laguerette Blount,RB,2012,LeGarrette Blount,730,override,100.0,,2
Larry Fitz,WR,2019,Larry Fitzgerald,223,override,100.0,,1
Latavius,RB,2019,Latavius Murray,1476,override,100.0,,3
Law Firm,RB,2012,BenJarvus Green-Ellis,5820,override,100.0,,18
Lawfirm,RB,2013,BenJarvus Green-Ellis,5820,override,100.0,,4
Legatron,K,2013,Greg Zuerlein,1266,override,100.0,,1
Lutz,K,2018,Wil Lutz,3678,override,100.0,,1
MJD,RB,2014,Maurice Jones-Drew,293,override,100.0,,4
MJD,RB,2012,Maurice Jones-Drew,293,override,100.0,,46
MVS,WR,2019,Marquez Valdes-Scantling,5086,override,100.0,,1
Marteless Bennet,TE,2012,Martellus Bennett,40,override,100.0,,1
Mcmannus,K,2015,Brandon McManus,1433,override,100.0,,1
Megatron,WR,2014,Calvin Johnson,240,override,100.0,,54
Murray,RB,2015,DeMarco Murray,904,override,100.0,,40
Nuk Hopkins,WR,2019,DeAndre Hopkins,1426,override,100.0,,56
ODB,WR,2019,Odell Beckham,2078,override,100.0,,50
ODB,WR,2017,Odell Beckham,2078,override,100.0,,60
ODB,WR,2016,Odell Beckham,2078,override,100.0,,59
ODB,WR,2015,Odell Beckham,2078,override,100.0,,42
OJ,TE,2019,O.J. Howard,4055,override,100.0,,5
Olson,TE,2018,Greg Olsen,58,override,100.0,,7
P Dawson,K,2016,Phil Dawson,229,override,100.0,,1
Parker,WR,2016,DeVante Parker,2319,override,100.0,,3
Parkey,K,2015,Cody Parkey,1974,override,100.0,,1
Pats Kicker,K,2012,Stephen Gostkowski,110,override,100.0,,2
Quads Barkley,RB,2018,Saquon Barkley,4866,override,100.0,,62
RG 3,QB,2012,Robert Griffin,1169,override,100.0,,3
RG3,QB,2014,Robert Griffin,1169,override,100.0,,2
Randy Cobb,WR,2015,Randall Cobb,928,override,100.0,,39
Reggie,RB,2014,Reggie Bush,179,override,100.0,,34
Robby Anderson,WR,2020,Robbie Chosen,3423,override,100.0,,1
Robby Anderson,WR,2019,Robbie Chosen,3423,override,100.0,,2
Robby Anderson,WR,2018,Robbie Chosen,3423,override,100.0,,1
Run DMC,RB,2015,Darren McFadden,326,override,100.0,,8
SJax,RB,2014,Steven Jackson,57,override,100.0,,9
Sanders,WR,2018,Emmanuel Sanders,538,override,100.0,,7
Sanders,WR,2015,Emmanuel Sanders,538,override,100.0,,29
SeaBass,K,2012,Sebastian Janikowski,118,override,100.0,,2
Seabass,K,2013,Sebastian Janikowski,118,override,100.0,,1
Shaddy,RB,2015,LeSean McCoy,676,override,100.0,,43
Shady,RB,2017,LeSean McCoy,676,override,100.0,,64
Shady,RB,2014,LeSean McCoy,676,override,100.0,,67
Shady McCoy,RB,2019,LeSean McCoy,676,override,100.0,,2
Stew Beef,RB,2015,Jonathan Stewart,218,override,100.0,,10
Stewart,RB,2016,Jonathan Stewart,218,override,100.0,,23
T Colemen,RB,2016,Tevin Coleman,2378,override,100.0,,3
T-Rich,RB,2014,Trent Richardson,1082,override,100.0,,13
Theilen,WR,2018,Adam Thielen,1689,override,100.0,,19
Tucker,K,2016,Justin Tucker,1264,override,100.0,,1
Ty Mont,RB,2019,Ty Montgomery,2399,override,100.0,,1
TyGod,QB,2016,Tyrod Taylor,827,override,100.0,,3
V Jackson,WR,2016,Vincent Jackson,128,override,100.0,,4
V. Cruz,WR,2015,Victor Cruz,719,override,100.0,,4
V. Jax,WR,2015,Vincent Jackson,128,override,100.0,,8
VJax,WR,2014,Vincent Jackson,128,override,100.0,,25
Vernon,TE,2014,Vernon Davis,200,override,100.0,,11
Vinaterri,K,2015,Adam Vinatieri,120,override,100.0,,2
Vinatieri,K,2016,Adam Vinatieri,120,override,100.0,,1
Vinetari,K,2014,Adam Vinatieri,120,override,100.0,,1
Zeke,RB,2019,Ezekiel Elliott,3164,override,100.0,,59
Zeke,RB,2018,Ezekiel Elliott,3164,override,100.0,,71
Barnage,TE,2016,Kenjon Barner,1546,override+posmismatch,100.0,,2
Cordarrelle,WR,2014,Cordarrelle Patterson,1535,override+posmismatch,100.0,,9
Crowmeidocre,WR,2018,Isaiah Crowell,1901,override+posmismatch,100.0,,5
FunJizz,WR,2015,Devin Funchess,2346,override+posmismatch,100.0,,2
Jordan Mathews,WR,2015,Jordan Matthews,1800,override+posmismatch,100.0,,30
Shankey,WR,2015,Bishop Sankey,1937,override+posmismatch,100.0,,3
DWilly,WR,2014,D. Williams,,override-unmatched,100,,1
Beanie Wells,RB,2012,Chris Wells,,override-unmatched,100,not in Sleeper's player database,11
Jermichael Finley,TE,2013,Jermichael Finley,,override-unmatched,100,not in Sleeper's player database,2
Jermichael Finley,TE,2012,Jermichael Finley,,override-unmatched,100,not in Sleeper's player database,7
Jonathan Dweyer,RB,2012,Jonathan Dwyer,,override-unmatched,100,not in Sleeper's player database,1
Plax,WR,2012,Plaxico Burress,,override-unmatched,100,not in Sleeper's player database,1
T.O.,WR,2012,Terrell Owens,,override-unmatched,100,not in Sleeper's player database,2
Tony Gonzalez,TE,2013,Tony Gonzalez,,override-unmatched,100,not in Sleeper's player database,7
