season,draft_id,pick_no,roster_id,picked_by,manager,player_id,first_name,last_name,position,nfl_team,amount
2025,1256991725197459456,160,9,893989602594234368,Christian,9500,Josh,Downs,WR,IND,1
2025,1256991725197459456,161,6,740989628160614400,Alex,6806,J.K.,Dobbins,RB,DEN,1
2025,1256991725197459456,162,2,611688251123699712,Ben,11651,Isaac,Guerendo,RB,SF,1
2025,1256991725197459456,163,3,683108507217653760,Jake,BAL,Baltimore,Ravens,DEF,BAL,1
2025,1256991725197459456,164,7,621896714877599744,Steven,SF,San Francisco,49ers,DEF,SF,1
2025,1256991725197459456,165,9,893989602594234368,Christian,11575,Ray,Davis,RB,BUF,1
2025,1256991725197459456,166,2,611688251123699712,Ben,7588,Javonte,Williams,RB,DAL,1
2025,1256991725197459456,167,7,621896714877599744,Steven,4663,Austin,Ekeler,RB,WAS,1
2025,1256991725197459456,168,9,893989602594234368,Christian,8132,Tyler,Allgeier,RB,ATL,1
2025,1256991725197459456,169,9,893989602594234368,Christian,1234,Russell,Wilson,QB,NYG,1
2025,1256991725197459456,170,9,893989602594234368,Christian,4144,Jonnu,Smith,TE,PIT,1
2026,1389416556630405120,1,8,734157966206455808,Ankit,9221,Jahmyr,Gibbs,RB,DET,66
2026,1389416556630405120,2,6,740989628160614400,Alex,8138,James,Cook,RB,BUF,43
2026,1389416556630405120,3,10,735661741740056576,Ryan,3451,Ka'imi,Fairbairn,K,HOU,1
2026,1389416556630405120,4,11,992141374650753024,Kaitlyn,12527,Ashton,Jeanty,RB,LV,26
2026,1389416556630405120,5,9,893989602594234368,Christian,4881,Lamar,Jackson,QB,BAL,60
2026,1389416556630405120,6,2,611688251123699712,Ben,9488,Jaxon,Smith-Njigba,WR,SEA,49
2026,1389416556630405120,7,5,622233730559348736,Joe,8130,Trey,McBride,TE,ARI,32
2026,1389416556630405120,8,5,622233730559348736,Joe,13545,Trey,Smack,K,GB,1
2026,1389416556630405120,9,12,1389426153571229696,Stephanie,7564,Ja'Marr,Chase,WR,CIN,53
2026,1389416556630405120,10,7,621896714877599744,Steven,11604,Brock,Bowers,TE,LV,38
2026,1389416556630405120,11,7,621896714877599744,Steven,11786,Cam,Little,K,JAX,1
2026,1389416556630405120,12,10,735661741740056576,Ryan,LAR,Los Angeles,Rams,DEF,LAR,5
2026,1389416556630405120,13,9,893989602594234368,Christian,PHI,Philadelphia,Eagles,DEF,PHI,3
2026,1389416556630405120,14,7,621896714877599744,Steven,JAX,Jacksonville,Jaguars,DEF,JAX,2
2026,1389416556630405120,15,7,621896714877599744,Steven,9509,Bijan,Robinson,RB,ATL,58
2026,1389416556630405120,16,11,992141374650753024,Kaitlyn,4984,Josh,Allen,QB,BUF,77
2026,1389416556630405120,17,3,683108507217653760,Jake,11564,Drake,Maye,QB,NE,44
2026,1389416556630405120,18,2,611688251123699712,Ben,7547,Amon-Ra,St. Brown,WR,DET,49
2026,1389416556630405120,19,7,621896714877599744,Steven,12508,Jaxson,Dart,QB,NYG,25
2026,1389416556630405120,20,6,740989628160614400,Alex,12519,Luther,Burden,WR,CHI,12
2026,1389416556630405120,21,3,683108507217653760,Jake,9493,Puka,Nacua,WR,LAR,49
2026,1389416556630405120,22,12,1389426153571229696,Stephanie,4034,Christian,McCaffrey,RB,SF,48
2026,1389416556630405120,23,1,622284153274048512,Aidan,10232,Michael,Wilson,WR,ARI,5
2026,1389416556630405120,24,1,622284153274048512,Aidan,HOU,Houston,Texans,DEF,HOU,3
2026,1389416556630405120,25,8,734157966206455808,Ankit,SEA,Seattle,Seahawks,DEF,SEA,5
2026,1389416556630405120,26,3,683108507217653760,Jake,7523,Trevor,Lawrence,QB,JAX,41
2026,1389416556630405120,27,4,473908924727160832,Rohaan,6813,Jonathan,Taylor,RB,IND,48
2026,1389416556630405120,28,10,735661741740056576,Ryan,11566,Jayden,Daniels,QB,WAS,43
2026,1389416556630405120,29,4,473908924727160832,Rohaan,6770,Joe,Burrow,QB,CIN,43
2026,1389416556630405120,30,4,473908924727160832,Rohaan,6794,Justin,Jefferson,WR,MIN,47
2026,1389416556630405120,31,5,622233730559348736,Joe,LAC,Los Angeles,Chargers,DEF,LAC,2
2026,1389416556630405120,32,6,740989628160614400,Alex,10859,Sam,LaPorta,TE,DET,9
2026,1389416556630405120,33,5,622233730559348736,Joe,5859,A.J.,Brown,WR,NE,33
2026,1389416556630405120,34,8,734157966206455808,Ankit,9224,Chase,Brown,RB,CIN,37
2026,1389416556630405120,35,4,473908924727160832,Rohaan,11583,Jonathon,Brooks,RB,CAR,4
2026,1389416556630405120,36,1,622284153274048512,Aidan,4866,Saquon,Barkley,RB,PHI,40
2026,1389416556630405120,37,2,611688251123699712,Ben,PIT,Pittsburgh,Steelers,DEF,PIT,2
2026,1389416556630405120,38,6,740989628160614400,Alex,7525,DeVonta,Smith,WR,PHI,26
2026,1389416556630405120,39,10,735661741740056576,Ryan,9226,De'Von,Achane,RB,MIA,37
2026,1389416556630405120,40,3,683108507217653760,Jake,12517,Colston,Loveland,TE,CHI,19
2026,1389416556630405120,41,6,740989628160614400,Alex,8151,Kenneth,Walker,RB,KC,34
2026,1389416556630405120,42,9,893989602594234368,Christian,6904,Jalen,Hurts,QB,PHI,42
2026,1389416556630405120,43,10,735661741740056576,Ryan,8112,Drake,London,WR,ATL,30
2026,1389416556630405120,44,7,621896714877599744,Steven,13294,Makai,Lemon,WR,PHI,4
2026,1389416556630405120,45,11,992141374650753024,Kaitlyn,6786,CeeDee,Lamb,WR,DAL,40
2026,1389416556630405120,46,1,622284153274048512,Aidan,6797,Justin,Herbert,QB,LAC,37
2026,1389416556630405120,47,8,734157966206455808,Ankit,6806,J.K.,Dobbins,RB,DEN,4
2026,1389416556630405120,48,2,611688251123699712,Ben,4046,Patrick,Mahomes,QB,KC,26
2026,1389416556630405120,49,5,622233730559348736,Joe,6804,Jordan,Love,QB,GB,17
2026,1389416556630405120,50,9,893989602594234368,Christian,8150,Kyren,Williams,RB,LAR,24
2026,1389416556630405120,51,5,622233730559348736,Joe,12507,Omarion,Hampton,RB,LAC,32
2026,1389416556630405120,52,6,740989628160614400,Alex,11560,Caleb,Williams,QB,CHI,35
2026,1389416556630405120,53,7,621896714877599744,Steven,8167,Christian,Watson,WR,GB,9
2026,1389416556630405120,54,4,473908924727160832,Rohaan,3294,Dak,Prescott,QB,DAL,33
2026,1389416556630405120,55,12,1389426153571229696,Stephanie,11563,Bo,Nix,QB,DEN,27
2026,1389416556630405120,56,4,473908924727160832,Rohaan,7594,Chuba,Hubbard,RB,CAR,4
2026,1389416556630405120,57,1,622284153274048512,Aidan,7569,Nico,Collins,WR,HOU,29
2026,1389416556630405120,58,9,893989602594234368,Christian,6801,Tee,Higgins,WR,CIN,17
2026,1389416556630405120,59,7,621896714877599744,Steven,8137,George,Pickens,WR,DAL,25
2026,1389416556630405120,60,4,473908924727160832,Rohaan,11792,Will,Reichard,K,MIN,1
2026,1389416556630405120,61,6,740989628160614400,Alex,5849,Kyler,Murray,QB,MIN,17
2026,1389416556630405120,62,7,621896714877599744,Steven,12526,Tetairoa,McMillan,WR,CAR,16
2026,1389416556630405120,63,1,622284153274048512,Aidan,421,Matthew,Stafford,QB,LAR,22
2026,1389416556630405120,64,10,735661741740056576,Ryan,11632,Malik,Nabers,WR,NYG,23
2026,1389416556630405120,65,8,734157966206455808,Ankit,13279,Carnell,Tate,WR,TEN,5
2026,1389416556630405120,66,12,1389426153571229696,Stephanie,3163,Jared,Goff,QB,DET,23
2026,1389416556630405120,67,5,622233730559348736,Joe,3198,Derrick,Henry,RB,BAL,32
2026,1389416556630405120,68,11,992141374650753024,Kaitlyn,2216,Mike,Evans,WR,SF,11
2026,1389416556630405120,69,5,622233730559348736,Joe,10229,Rashee,Rice,WR,KC,22
2026,1389416556630405120,70,1,622284153274048512,Aidan,12481,Cam,Skattebo,RB,NYG,16
2026,1389416556630405120,71,2,611688251123699712,Ben,13287,Jeremiyah,Love,RB,ARI,28
2026,1389416556630405120,72,4,473908924727160832,Rohaan,BAL,Baltimore,Ravens,DEF,BAL,1
2026,1389416556630405120,73,8,734157966206455808,Ankit,8144,Chris,Olave,WR,NO,21
2026,1389416556630405120,74,12,1389426153571229696,Stephanie,DEN,Denver,Broncos,DEF,DEN,2
2026,1389416556630405120,75,8,734157966206455808,Ankit,8155,Breece,Hall,RB,NYJ,17
2026,1389416556630405120,76,9,893989602594234368,Christian,DET,Detroit,Lions,DEF,DET,1
2026,1389416556630405120,77,9,893989602594234368,Christian,11628,Marvin,Harrison,WR,ARI,6
2026,1389416556630405120,78,10,735661741740056576,Ryan,5850,Josh,Jacobs,RB,GB,3
2026,1389416556630405120,79,11,992141374650753024,Kaitlyn,12514,Emeka,Egbuka,WR,TB,19
2026,1389416556630405120,80,4,473908924727160832,Rohaan,9758,C.J.,Stroud,QB,HOU,9
2026,1389416556630405120,81,10,735661741740056576,Ryan,9997,Zay,Flowers,WR,BAL,17
2026,1389416556630405120,82,1,622284153274048512,Aidan,11635,Ladd,McConkey,WR,LAC,18
2026,1389416556630405120,83,7,621896714877599744,Steven,1373,Geno,Smith,QB,NYJ,1
2026,1389416556630405120,84,4,473908924727160832,Rohaan,10236,Dalton,Kincaid,TE,BUF,4
2026,1389416556630405120,85,9,893989602594234368,Christian,4943,Sam,Darnold,QB,SEA,9
2026,1389416556630405120,86,9,893989602594234368,Christian,11533,Brandon,Aubrey,K,DAL,4
2026,1389416556630405120,87,8,734157966206455808,Ankit,8161,Malik,Willis,QB,MIA,9
2026,1389416556630405120,88,2,611688251123699712,Ben,12518,Tyler,Warren,TE,IND,15
2026,1389416556630405120,89,12,1389426153571229696,Stephanie,7526,Jaylen,Waddle,WR,DEN,14
2026,1389416556630405120,90,3,683108507217653760,Jake,7588,Javonte,Williams,RB,DAL,21
2026,1389416556630405120,91,12,1389426153571229696,Stephanie,12506,Harold,Fannin,TE,CLE,6
2026,1389416556630405120,92,9,893989602594234368,Christian,5846,DK,Metcalf,WR,PIT,5
2026,1389416556630405120,93,7,621896714877599744,Steven,11584,Bucky,Irving,RB,TB,16
2026,1389416556630405120,94,10,735661741740056576,Ryan,8146,Garrett,Wilson,WR,NYJ,17
2026,1389416556630405120,95,11,992141374650753024,Kaitlyn,4035,Alvin,Kamara,RB,NO,2
2026,1389416556630405120,96,9,893989602594234368,Christian,9484,Tucker,Kraft,TE,GB,4
2026,1389416556630405120,97,10,735661741740056576,Ryan,5892,David,Montgomery,RB,HOU,10
2026,1389416556630405120,98,9,893989602594234368,Christian,12512,Quinshon,Judkins,RB,CLE,9
2026,1389416556630405120,99,2,611688251123699712,Ben,8183,Brock,Purdy,QB,SF,14
2026,1389416556630405120,100,8,734157966206455808,Ankit,2133,Davante,Adams,WR,LAR,10
2026,1389416556630405120,101,5,622233730559348736,Joe,4892,Baker,Mayfield,QB,TB,16
2026,1389416556630405120,102,11,992141374650753024,Kaitlyn,12545,Tyler,Shough,QB,NO,11
2026,1389416556630405120,103,12,1389426153571229696,Stephanie,6790,D'Andre,Swift,RB,CHI,13
2026,1389416556630405120,104,9,893989602594234368,Christian,12489,RJ,Harvey,RB,DEN,4
2026,1389416556630405120,105,3,683108507217653760,Jake,7543,Travis,Etienne,RB,NO,16
2026,1389416556630405120,106,6,740989628160614400,Alex,12490,Bhayshul,Tuten,RB,JAX,10
2026,1389416556630405120,107,7,621896714877599744,Steven,13414,Kaelon,Black,RB,SF,1
2026,1389416556630405120,108,11,992141374650753024,Kaitlyn,MIN,Minnesota,Vikings,DEF,MIN,2
2026,1389416556630405120,109,11,992141374650753024,Kaitlyn,12529,TreVeyon,Henderson,RB,NE,5
2026,1389416556630405120,110,1,622284153274048512,Aidan,4983,DJ,Moore,WR,BUF,9
2026,1389416556630405120,111,8,734157966206455808,Ankit,12522,Cam,Ward,QB,TEN,5
2026,1389416556630405120,112,10,735661741740056576,Ryan,1466,Travis,Kelce,TE,KC,2
2026,1389416556630405120,113,1,622284153274048512,Aidan,13269,Fernando,Mendoza,QB,LV,2
2026,1389416556630405120,114,1,622284153274048512,Aidan,8131,Isaiah,Likely,TE,NYG,2
2026,1389416556630405120,115,6,740989628160614400,Alex,96,Aaron,Rodgers,QB,PIT,2
2026,1389416556630405120,116,2,611688251123699712,Ben,3257,Jacoby,Brissett,QB,ARI,2
2026,1389416556630405120,117,8,734157966206455808,Ankit,9487,Parker,Washington,WR,JAX,7
2026,1389416556630405120,118,12,1389426153571229696,Stephanie,11620,Rome,Odunze,WR,CHI,4
2026,1389416556630405120,119,7,621896714877599744,Steven,9753,Zach,Charbonnet,RB,SEA,1
2026,1389416556630405120,120,4,473908924727160832,Rohaan,IND,Indianapolis,Colts,DEF,IND,1
2026,1389416556630405120,121,9,893989602594234368,Christian,5045,Courtland,Sutton,WR,DEN,3
2026,1389416556630405120,122,6,740989628160614400,Alex,KC,Kansas City,Chiefs,DEF,KC,1
2026,1389416556630405120,123,10,735661741740056576,Ryan,5870,Daniel,Jones,QB,IND,5
2026,1389416556630405120,124,9,893989602594234368,Christian,5967,Tony,Pollard,RB,TEN,3
2026,1389416556630405120,125,12,1389426153571229696,Stephanie,9228,Bryce,Young,QB,CAR,4
2026,1389416556630405120,126,11,992141374650753024,Kaitlyn,8110,Jake,Ferguson,TE,DAL,1
2026,1389416556630405120,127,2,611688251123699712,Ben,7611,Rhamondre,Stevenson,RB,NE,3
2026,1389416556630405120,128,5,622233730559348736,Joe,13281,Jordyn,Tyson,WR,NO,1
2026,1389416556630405120,129,8,734157966206455808,Ankit,7553,Kyle,Pitts,TE,ATL,5
2026,1389416556630405120,130,1,622284153274048512,Aidan,13286,Jadarian,Price,RB,SEA,8
2026,1389416556630405120,131,2,611688251123699712,Ben,11581,MarShawn,Lloyd,RB,GB,6
2026,1389416556630405120,132,4,473908924727160832,Rohaan,3214,Hunter,Henry,TE,NE,1
2026,1389416556630405120,133,9,893989602594234368,Christian,5927,Terry,McLaurin,WR,WAS,5
2026,1389416556630405120,134,5,622233730559348736,Joe,8148,Jameson,Williams,WR,DET,6
2026,1389416556630405120,135,10,735661741740056576,Ryan,8228,Jaylen,Warren,RB,PIT,4
2026,1389416556630405120,136,3,683108507217653760,Jake,1166,Kirk,Cousins,QB,LV,1
2026,1389416556630405120,137,5,622233730559348736,Joe,11586,Blake,Corum,RB,LAR,2
2026,1389416556630405120,138,12,1389426153571229696,Stephanie,12533,Jacory,Croskey-Merritt,RB,WAS,1
2026,1389416556630405120,139,1,622284153274048512,Aidan,8408,Jordan,Mason,RB,MIN,4
2026,1389416556630405120,140,8,734157966206455808,Ankit,7021,Rico,Dowdle,RB,PIT,3
2026,1389416556630405120,141,1,622284153274048512,Aidan,8259,Cameron,Dicker,K,LAC,1
2026,1389416556630405120,142,1,622284153274048512,Aidan,4217,George,Kittle,TE,SF,2
2026,1389416556630405120,143,1,622284153274048512,Aidan,11631,Brian,Thomas,WR,JAX,2
2026,1389416556630405120,144,2,611688251123699712,Ben,2449,Stefon,Diggs,WR,WAS,1
2026,1389416556630405120,145,6,740989628160614400,Alex,6819,Michael,Pittman,WR,PIT,1
2026,1389416556630405120,146,10,735661741740056576,Ryan,8142,Alec,Pierce,WR,IND,1
2026,1389416556630405120,147,3,683108507217653760,Jake,9480,Brenton,Strange,TE,JAX,1
2026,1389416556630405120,148,11,992141374650753024,Kaitlyn,2747,Jason,Myers,K,SEA,1
2026,1389416556630405120,149,12,1389426153571229696,Stephanie,9756,Jordan,Addison,WR,MIN,1
2026,1389416556630405120,150,5,622233730559348736,Joe,12474,Woody,Marks,RB,HOU,1
2026,1389416556630405120,151,8,734157966206455808,Ankit,12015,Harrison,Mevis,K,LAR,1
2026,1389416556630405120,152,8,734157966206455808,Ankit,4017,Deshaun,Watson,QB,CLE,2
2026,1389416556630405120,153,4,473908924727160832,Rohaan,4037,Chris,Godwin,WR,TB,1
2026,1389416556630405120,154,2,611688251123699712,Ben,9225,Tank,Bigsby,RB,PHI,1
2026,1389416556630405120,155,6,740989628160614400,Alex,8126,Wan'Dale,Robinson,WR,TEN,1
2026,1389416556630405120,156,6,740989628160614400,Alex,5022,Dallas,Goedert,TE,PHI,2
2026,1389416556630405120,157,3,683108507217653760,Jake,10222,Jayden,Reed,WR,GB,1
2026,1389416556630405120,158,11,992141374650753024,Kaitlyn,5012,Mark,Andrews,TE,BAL,1
2026,1389416556630405120,159,6,740989628160614400,Alex,13305,Mike,Washington,RB,LV,2
2026,1389416556630405120,160,5,622233730559348736,Joe,8132,Tyler,Allgeier,RB,ARI,1
2026,1389416556630405120,161,6,740989628160614400,Alex,13417,De'Zhaun,Stribling,WR,SF,4
2026,1389416556630405120,162,7,621896714877599744,Steven,12534,Kyle,Monangai,RB,CHI,1
2026,1389416556630405120,163,8,734157966206455808,Ankit,7567,Kenny,Gainwell,RB,TB,2
2026,1389416556630405120,164,2,611688251123699712,Ben,9511,Keaton,Mitchell,RB,LAC,1
2026,1389416556630405120,165,6,740989628160614400,Alex,5947,Jakobi,Meyers,WR,JAX,1
2026,1389416556630405120,166,10,735661741740056576,Ryan,8121,Romeo,Doubs,WR,NE,1
2026,1389416556630405120,167,3,683108507217653760,Jake,11646,Jalen,Coker,WR,CAR,1
2026,1389416556630405120,168,11,992141374650753024,Kaitlyn,13298,KC,Concepcion,WR,CLE,1
2026,1389416556630405120,169,12,1389426153571229696,Stephanie,9754,Quentin,Johnston,WR,LAC,1
2026,1389416556630405120,170,5,622233730559348736,Joe,13293,Ja'Kobi,Lane,WR,BAL,1
2026,1389416556630405120,171,7,621896714877599744,Steven,9500,Josh,Downs,WR,IND,1
2026,1389416556630405120,172,4,473908924727160832,Rohaan,5872,Deebo,Samuel,WR,SF,1
2026,1389416556630405120,173,2,611688251123699712,Ben,11539,Jake,Bates,K,DET,1
2026,1389416556630405120,174,10,735661741740056576,Ryan,6768,Tua,Tagovailoa,QB,ATL,1
2026,1389416556630405120,175,3,683108507217653760,Jake,13317,Ted,Hurst,WR,TB,1
2026,1389416556630405120,176,11,992141374650753024,Kaitlyn,7839,Evan,McPherson,K,CIN,1
2026,1389416556630405120,177,12,1389426153571229696,Stephanie,4199,Aaron,Jones,RB,MIN,1
2026,1389416556630405120,178,5,622233730559348736,Joe,13413,Cyrus,Allen,WR,KC,1
2026,1389416556630405120,179,7,621896714877599744,Steven,8676,Rashid,Shaheed,WR,SEA,1
2026,1389416556630405120,180,4,473908924727160832,Rohaan,10213,Tre,Tucker,WR,LV,1
2026,1389416556630405120,181,2,611688251123699712,Ben,11618,Jalen,McMillan,WR,TB,1
2026,1389416556630405120,182,3,683108507217653760,Jake,13424,Seth,McGowan,RB,IND,1
2026,1389416556630405120,183,11,992141374650753024,Kaitlyn,8134,Khalil,Shakir,WR,BUF,1
2026,1389416556630405120,184,12,1389426153571229696,Stephanie,8154,Brian,Robinson,RB,ATL,1
2026,1389416556630405120,185,4,473908924727160832,Rohaan,11624,Xavier,Worthy,WR,KC,1
2026,1389416556630405120,186,2,611688251123699712,Ben,12501,Matthew,Golden,WR,GB,1
2026,1389416556630405120,187,3,683108507217653760,Jake,13320,Zachariah,Branch,WR,ATL,1
2026,1389416556630405120,188,11,992141374650753024,Kaitlyn,11559,Michael,Penix,QB,ATL,1
2026,1389416556630405120,189,12,1389426153571229696,Stephanie,12713,Andy,Borregales,K,NE,1
2026,1389416556630405120,190,3,683108507217653760,Jake,12711,Tyler,Loop,K,BAL,1
2026,1389416556630405120,191,3,683108507217653760,Jake,NYJ,New York,Jets,DEF,NYJ,1
2026,1389416556630405120,192,3,683108507217653760,Jake,12492,Pat,Bryant,WR,DEN,1
