season,manager,player,player_id,player_key,position,price,pick_no,row_order,name_raw,source
2015,Eli,Jeff Janis,2140,id:2140,WR,3,,873,Jeff Janis,sheet
2015,Rohaan,Texans,,def:Texans,DEF,2,,874,Texans,sheet
2015,Rohaan,Stephen Hauschka,775,id:775,K,2,,875,Haushka,sheet
2015,Rohaan,Ben Roethlisberger,138,id:138,QB,7,,876,Big Ben,sheet
2015,Rohaan,Adrian Peterson,184,id:184,RB,64,,877,Adrian Peterson,sheet
2015,Rohaan,Joseph Randle,1487,id:1487,RB,18,,878,Joseph Randle,sheet
2015,Rohaan,T.J. Yeldon,2341,id:2341,RB,11,,879,Yeldon,sheet
2015,Rohaan,LeGarrette Blount,730,id:730,RB,7,,880,Blount,sheet
2015,Rohaan,Jerick McKinnon,2161,id:2161,RB,1,,881,McKinnon,sheet
2015,Rohaan,Delanie Walker,284,id:284,TE,2,,882,Delanie Card,sheet
2015,Rohaan,Julio Jones,947,id:947,WR,52,,883,Julio Jones,sheet
2015,Rohaan,Emmanuel Sanders,538,id:538,WR,29,,884,Sanders,sheet
2015,Rohaan,Steve Smith,169,id:169,WR,1,,885,Steve Smith,sheet
2015,Rohaan,Brian Quick,1208,id:1208,WR,1,,886,Brian Quick,sheet
2015,Rohaan,Anquan Boldin,655,id:655,WR,1,,887,A. Boldin,sheet
2015,Rohaan,Michael Floyd,1219,id:1219,WR,1,,888,M. Floyd,sheet
2015,Rohaan,Mohamed Sanu,1071,id:1071,WR,1,,889,M. Sanu,sheet
2015,Jake,Jets,,def:Jets,DEF,1,,890,Jets,sheet
2015,Jake,Dan Bailey,899,id:899,K,1,,891,Dan Bailey,sheet
2015,Jake,Tony Romo,142,id:142,QB,4,,892,Tony Romo,sheet
2015,Jake,Sam Bradford,621,id:621,QB,1,,893,Sam Bradford,sheet
2015,Jake,Jamaal Charles,323,id:323,RB,60,,894,Jimmy Charles,sheet
2015,Jake,Lamar Miller,1048,id:1048,RB,34,,895,Lamar Miller,sheet
2015,Jake,Chris Ivory,717,id:717,RB,11,,896,Ivory,sheet
2015,Jake,Chris Johnson,272,id:272,RB,3,,897,Charles Johnson,sheet
2015,Jake,Tevin Coleman,2378,id:2378,RB,4,,898,T. Coleman,sheet
2015,Jake,Devonta Freeman,2168,id:2168,RB,2,,899,D. Freeman,sheet
2015,Jake,Jason Witten,23,id:23,TE,4,,900,Witten,sheet
2015,Jake,Randall Cobb,928,id:928,WR,39,,901,Randy Cobb,sheet
2015,Jake,Amari Cooper,2309,id:2309,WR,16,,902,Amari Cooper,sheet
2015,Jake,Jarvis Landry,1825,id:1825,WR,11,,903,Landry,sheet
2015,Jake,Allen Robinson,1992,id:1992,WR,7,,904,Allen Robinson,sheet
2015,Jake,Devon Allen,8411,id:8411,WR,2,,905,D. Allen,sheet
2015,Joe,Seahawks,,def:Seahawks,DEF,3,,906,Seahawks,sheet
2015,Joe,Mason Crosby,59,id:59,K,1,,907,Crosby,sheet
2015,Joe,Drew Brees,289,id:289,QB,16,,908,Drew Brees,sheet
2015,Joe,Marshawn Lynch,745,id:745,RB,62,,909,Lynch,sheet
2015,Joe,Frank Gore,232,id:232,RB,22,,910,Frank Gore,sheet
2015,Joe,Arian Foster,669,id:669,RB,21,,911,Arian Foster,sheet
2015,Joe,Darren McFadden,326,id:326,RB,8,,912,Run DMC,sheet
2015,Joe,Ryan Mathews,571,id:571,RB,2,,913,R. Matthews,sheet
2015,Joe,Ameer Abdullah,2359,id:2359,RB,5,,914,Abdullah,sheet
2015,Joe,Doug Martin,1195,id:1195,RB,6,,915,Doug Martin,sheet
2015,Joe,Travis Kelce,1466,id:1466,TE,12,,916,Travis Kelce,sheet
2015,Joe,Davante Adams,2133,id:2133,WR,15,,917,D. Adams,sheet
2015,Joe,Brandon Marshall,648,id:648,WR,12,,918,B. Marshall,sheet
2015,Joe,Andre Johnson,92,id:92,WR,10,,919,Andre Johnson,sheet
2015,Joe,Percy Harvin,429,id:429,WR,2,,920,P. Harvin,sheet
2015,Joe,Torrey Smith,826,id:826,WR,3,,921,Torrey Smith,sheet
2015,Ryan,Dolphins,,def:Dolphins,DEF,1,,922,Dolphins,sheet
2015,Ryan,Cody Parkey,1974,id:1974,K,1,,923,Parkey,sheet
2015,Ryan,Matt Ryan,24,id:24,QB,2,,924,Matt Ryan,sheet
2015,Ryan,Le'Veon Bell,1408,id:1408,RB,55,,925,Bell,sheet
2015,Ryan,DeMarco Murray,904,id:904,RB,40,,926,Murray,sheet
2015,Ryan,DeAngelo Williams,306,id:306,RB,4,,927,D. Willy,sheet
2015,Ryan,Tre Mason,2231,id:2231,RB,2,,928,Tre Mason,sheet
2015,Ryan,Rob Gronkowski,515,id:515,TE,43,,929,Gronk,sheet
2015,Ryan,Jordan Matthews,1800,id:1800,WR,30,,930,Jordan Mathews,sheet
2015,Ryan,Vincent Jackson,128,id:128,WR,8,,931,V. Jax,sheet
2015,Ryan,Eric Decker,558,id:558,WR,3,,932,Deker,sheet
2015,Ryan,Roddy White,4,id:4,WR,3,,933,R. White,sheet
2015,Ryan,Larry Fitzgerald,223,id:223,WR,2,,934,L. Fitz,sheet
2015,Ryan,Brandon LaFell,613,id:613,WR,2,,935,LaFell,sheet
2015,Ryan,Bishop Sankey,1937,id:1937,WR,3,,936,Shankey,sheet
2015,Ryan,Donte Moncrief,1971,id:1971,WR,1,,937,Moncrief,sheet
2015,Steven,Rams,,def:Rams,DEF,1,,938,Rams,sheet
2015,Steven,Stephen Gostkowski,110,id:110,K,2,,939,Stephen Gostkowski,sheet
2015,Steven,Aaron Rodgers,96,id:96,QB,27,,940,Aaron Rodgers,sheet
2015,Steven,LeSean McCoy,676,id:676,RB,43,,941,Shaddy,sheet
2015,Steven,Alfred Morris,1170,id:1170,RB,30,,942,Alfred Morris,sheet
2015,Steven,Todd Gurley,2315,id:2315,RB,14,,943,Todd Gurley,sheet
2015,Steven,Fred Jackson,228,id:228,RB,1,,944,F. Jax,sheet
2015,Steven,Duke Johnson,2382,id:2382,RB,1,,945,Duke Johnson,sheet
2015,Steven,L. Taliefero,,name:l taliefero|RB,RB,2,,946,L. Taliefero,sheet
2015,Steven,Jonas Gray,1698,id:1698,RB,1,,947,Jonas Grey,sheet
2015,Steven,Jimmy Graham,616,id:616,TE,22,,948,Jimmy Graham,sheet
2015,Steven,Mike Evans,2216,id:2216,WR,30,,949,Mike Evans,sheet
2015,Steven,Brandin Cooks,2197,id:2197,WR,21,,950,Cooks,sheet
2015,Steven,Devin Funchess,2346,id:2346,WR,2,,951,FunJizz,sheet
2015,Steven,Kendall Wright,1097,id:1097,WR,2,,952,Kendal Wright,sheet
2015,Steven,Kenny Britt,366,id:366,WR,1,,953,Kenny Britt,sheet
2015,Tommy,Lions,,def:Lions,DEF,1,,954,Lions,sheet
2015,Tommy,Matt Bryant,127,id:127,K,1,,955,Matt Bryant,sheet
2015,Tommy,Cam Newton,954,id:954,QB,7,,956,Killa CAM,sheet
2015,Tommy,Marcus Mariota,2307,id:2307,QB,1,,957,Mariotta,sheet
2015,Tommy,Jeremy Hill,1892,id:1892,RB,47,,958,Jeremy Hill,sheet
2015,Tommy,Mark Ingram,956,id:956,RB,30,,959,Mark Ingram,sheet
2015,Tommy,Danny Woodhead,735,id:735,RB,1,,960,Danny Woodhead,sheet
2015,Tommy,David Johnson,2391,id:2391,RB,1,,961,David Johnson,sheet
2015,Tommy,Ronnie Hillman,1123,id:1123,RB,1,,962,R. Hillman,sheet
2015,Tommy,Greg Olsen,58,id:58,TE,9,,963,Greg Olsen,sheet
2015,Tommy,Julius Thomas,874,id:874,TE,5,,964,Green Julius,sheet
2015,Tommy,Tyler Eifert,1388,id:1388,TE,1,,965,T. Eiffert,sheet
2015,Tommy,Odell Beckham,2078,id:2078,WR,42,,966,ODB,sheet
2015,Tommy,T.Y. Hilton,1110,id:1110,WR,39,,967,TY Hilton,sheet
2015,Tommy,Golden Tate,642,id:642,WR,13,,968,Golden Tate,sheet
2015,Tommy,Doug Baldwin,988,id:988,WR,1,,969,D. Baldwin,sheet
2014,Alex,Rams,,def:Rams,DEF,1,,970,Rams D/ST,sheet
2014,Alex,Nick Folk,650,id:650,K,1,,971,Nick Folk,sheet
2014,Alex,Drew Brees,289,id:289,QB,35,,972,Brees,sheet
2014,Alex,Giovani Bernard,1386,id:1386,RB,36,,973,Gio,sheet
2014,Alex,Andre Ellington,1575,id:1575,RB,19,,974,Andre Ellington,sheet
2014,Alex,Jeremy Hill,1892,id:1892,RB,3,,975,Jeremy Hill,sheet
2014,Alex,Darren Sproles,246,id:246,RB,2,,976,Darren Sproles,sheet
2014,Alex,C.J. Anderson,1451,id:1451,RB,1,,977,CJ Anderson,sheet
2014,Alex,Zach Ertz,1339,id:1339,TE,5,,978,Zach Ertz,sheet
2014,Alex,Alshon Jeffery,1149,id:1149,WR,32,,979,Alshon Jeffrey,sheet
2014,Alex,Jordy Nelson,175,id:175,WR,29,,980,Jordy,sheet
2014,Alex,Andre Johnson,92,id:92,WR,23,,981,Andre Johnson,sheet
2014,Alex,Pierre Thomas,34,id:34,WR,4,,982,Pierre Thomas,sheet
2014,Alex,Michael Floyd,1219,id:1219,WR,7,,983,Michael Floyd,sheet
2014,Alex,Mike Evans,2216,id:2216,WR,1,,984,Mike Evans,sheet
2014,Alex,DeAndre Hopkins,1426,id:1426,WR,1,,985,Deandre Hopkins,sheet
2014,Ankit,Bengals,,def:Bengals,DEF,2,,986,Bengals D/ST,sheet
2014,Ankit,Adam Vinatieri,120,id:120,K,1,,987,Vinetari,sheet
2014,Ankit,Tony Romo,142,id:142,QB,11,,988,Tony Romo,sheet
2014,Ankit,Alfred Morris,1170,id:1170,RB,34,,989,Alfred Morris,sheet
2014,Ankit,Montee Ball,1454,id:1454,RB,34,,990,Montee Ball,sheet
2014,Ankit,Carlos Hyde,2257,id:2257,RB,4,,991,Carlos Hyde,sheet
2014,Ankit,James Starks,762,id:762,RB,1,,992,James Stark,sheet
2014,Ankit,Stevan Ridley,811,id:811,RB,3,,993,Stevan Ridley,sheet
2014,Ankit,Ahmad Bradshaw,78,id:78,RB,3,,994,Ahmad Bradshaw,sheet
2014,Ankit,Khiry Robinson,1720,id:1720,RB,1,,995,Khyri Robinson,sheet
2014,Ankit,Darren McFadden,326,id:326,RB,1,,996,DMC,sheet
2014,Ankit,Julius Thomas,874,id:874,TE,25,,997,Julius Thomas,sheet
2014,Ankit,Dez Bryant,574,id:574,WR,50,,998,Dez,sheet
2014,Ankit,Randall Cobb,928,id:928,WR,26,,999,Randall Cobb,sheet
2014,Ankit,Brandin Cooks,2197,id:2197,WR,3,,1000,Brandin Cooks,sheet
2014,Ankit,Aaron Dobson,1365,id:1365,WR,1,,1001,Aaron Dropson,sheet
2014,Ben,Cardinals,,def:Cardinals,DEF,1,,1002,Cardinals D/ST,sheet
2014,Ben,Justin Tucker,1264,id:1264,K,2,,1003,Justin Tucker,sheet
2014,Ben,Peyton Manning,294,id:294,QB,46,,1004,Peyton Manning,sheet
2014,Ben,Russell Wilson,1234,id:1234,QB,2,,1005,Russell Wilson,sheet
2014,Ben,DeMarco Murray,904,id:904,RB,42,,1006,DeMarco Murray,sheet
2014,Ben,Le'Veon Bell,1408,id:1408,RB,41,,1007,Le'Veon Bell,sheet
2014,Ben,Shane Vereen,814,id:814,RB,16,,1008,Shane Vereen,sheet
2014,Ben,Knile Davis,1463,id:1463,RB,1,,1009,Knile Davis,sheet
2014,Ben,Bernard Pierce,1263,id:1263,RB,1,,1010,Bernard Pierce,sheet
2014,Ben,Christine Michael,1596,id:1596,RB,1,,1011,Christine Michael,sheet
2014,Ben,Kelvin Benjamin,2182,id:2182,RB,1,,1012,Kelvin Benjamin,sheet
2014,Ben,Martellus Bennett,40,id:40,TE,1,,1013,Martellus Bennett,sheet
2014,Ben,Keenan Allen,1479,id:1479,WR,18,,1014,Keenan Allen,sheet
2014,Ben,Torrey Smith,826,id:826,WR,13,,1015,Torrey Smith,sheet
2014,Ben,Michael Crabtree,455,id:455,WR,10,,1016,Crabtree,sheet
2014,Ben,Jeremy Maclin,411,id:411,WR,4,,1017,Jeremy Maclin,sheet
2014,Rohaan,Panthers,,def:Panthers,DEF,3,,1018,Panthers D/ST,sheet
2014,Rohaan,Blair Walsh,1214,id:1214,K,1,,1019,Blair Walsh,sheet
2014,Rohaan,Nick Foles,1029,id:1029,QB,6,,1020,Nick Foles,sheet
2014,Rohaan,Adrian Peterson,184,id:184,RB,64,,1021,Adrian Peterson,sheet
2014,Rohaan,Toby Gerhart,604,id:604,RB,13,,1022,Toby Gerhart,sheet
2014,Rohaan,Rashad Jennings,380,id:380,RB,6,,1023,Rashad Jennings,sheet
2014,Rohaan,Maurice Jones-Drew,293,id:293,RB,4,,1024,MJD,sheet
2014,Rohaan,Greg Olsen,58,id:58,TE,1,,1025,Greg Olsen,sheet
2014,Rohaan,A.J. Green,830,id:830,WR,50,,1026,AJ Green,sheet
2014,Rohaan,Antonio Brown,536,id:536,WR,41,,1027,Antionio Brown,sheet
2014,Rohaan,Golden Tate,642,id:642,WR,3,,1028,Golden Tate,sheet
2014,Rohaan,Sammy Watkins,1817,id:1817,WR,2,,1029,Sammy Watkins,sheet
2014,Rohaan,Mike Wallace,365,id:365,WR,2,,1030,Mike Wallace,sheet
2014,Rohaan,Riley Cooper,582,id:582,WR,2,,1031,Hard R,sheet
2014,Rohaan,D. Williams,,name:d williams|WR,WR,1,,1032,DWilly,sheet
2014,Rohaan,Anquan Boldin,655,id:655,WR,1,,1033,Anquan Boldin,sheet
2014,Jake,Bears,,def:Bears,DEF,1,,1034,Bears D/ST,sheet
2014,Jake,Dan Bailey,899,id:899,K,1,,1035,Dan Bailey,sheet
2014,Jake,Andrew Luck,1111,id:1111,QB,20,,1036,Andrew Luck,sheet
2014,Jake,Johnny Manziel,1907,id:1907,QB,1,,1037,JOHNNY FOOTBALL,sheet
2014,Jake,Jamaal Charles,323,id:323,RB,65,,1038,Jimmy Charles,sheet
2014,Jake,Eddie Lacy,1527,id:1527,RB,56,,1039,Eddie Lacy,sheet
2014,Jake,Bishop Sankey,1937,id:1937,RB,5,,1040,Bishop Sankey,sheet
2014,Jake,Knowshon Moreno,387,id:387,RB,1,,1041,Knowshon Moreno,sheet
2014,Jake,Devonta Freeman,2168,id:2168,RB,1,,1042,Devonta Freeman,sheet
2014,Jake,Dennis Pitta,527,id:527,TE,1,,1043,Dennis Pitta,sheet
2014,Jake,Ladarius Green,1139,id:1139,TE,1,,1044,Ledarius Greene,sheet
2014,Jake,Julio Jones,947,id:947,WR,39,,1045,Julio Jones,sheet
2014,Jake,Eric Decker,558,id:558,WR,5,,1046,Eric Decker,sheet
2014,Jake,Terrance Williams,1490,id:1490,WR,1,,1047,Terrence Williams,sheet
2014,Jake,Tavon Austin,1567,id:1567,WR,1,,1048,Trayvon Austin,sheet
2014,Jake,James Jones,253,id:253,WR,1,,1049,James Jones,sheet
2014,Joe,Chiefs,,def:Chiefs,DEF,1,,1050,Chiefs D/ST,sheet
2014,Joe,Phil Dawson,229,id:229,K,1,,1051,Phil Dawson,sheet
2014,Joe,Matthew Stafford,421,id:421,QB,9,,1052,Stafford,sheet
2014,Joe,Colin Kaepernick,980,id:980,QB,6,,1053,Kaep,sheet
2014,Joe,LeSean McCoy,676,id:676,RB,67,,1054,Shady,sheet
2014,Joe,Reggie Bush,179,id:179,RB,34,,1055,Reggie,sheet
2014,Joe,Ray Rice,16,id:16,RB,10,,1056,Ray Rice,sheet
2014,Joe,Danny Woodhead,735,id:735,RB,1,,1057,Woodhead,sheet
2014,Joe,Ronnie Hillman,1123,id:1123,RB,1,,1058,Ronnie Hillman,sheet
2014,Joe,Donald Brown,377,id:377,RB,1,,1059,Donald Brown,sheet
2014,Joe,Vernon Davis,200,id:200,TE,11,,1060,Vernon,sheet
2014,Joe,Calvin Johnson,240,id:240,WR,54,,1061,Megatron,sheet
2014,Joe,Marques Colston,201,id:201,WR,1,,1062,Colston,sheet
2014,Joe,Hakeem Nicks,474,id:474,WR,1,,1063,Hakeem Nicks,sheet
2014,Joe,Justin Hunter,1418,id:1418,WR,1,,1064,Justin Hunter,sheet
2014,Joe,Greg Jennings,264,id:264,WR,1,,1065,Greg Jennings,sheet
2014,John,Seahawks,,def:Seahawks,DEF,7,,1066,Seahawks D,sheet
2014,John,Nick Novak,168,id:168,K,1,,1067,Nick Novak,sheet
2014,John,Aaron Rodgers,96,id:96,QB,45,,1068,Aaron Rodgers,sheet
2014,John,Matt Ryan,24,id:24,QB,2,,1069,Matt Ryan,sheet
2014,John,Ryan Tannehill,1049,id:1049,QB,1,,1070,Ryan Tannehill,sheet
2014,John,Doug Martin,1195,id:1195,RB,48,,1071,Doug Martin,sheet
2014,John,Joique Bell,736,id:736,RB,13,,1072,Joique Bell,sheet
2014,John,Mark Ingram,956,id:956,RB,1,,1073,Mark Ingram,sheet
2014,John,Marcel Reece,,name:marcel reece|RB,RB,1,,1074,Marcel Reece,sheet
2014,John,Tre Mason,2231,id:2231,RB,1,,1075,Tre Mason,sheet
2014,John,Jimmy Graham,616,id:616,TE,49,,1076,Jimmy Graham,sheet
2014,John,Larry Fitzgerald,223,id:223,WR,25,,1077,Fitzy,sheet
2014,John,Rueben Randle,1164,id:1164,WR,3,,1078,Rueben Randle,sheet
2014,John,Steve Smith,169,id:169,WR,1,,1079,Steve Smith,sheet
2014,John,Kenbrell Thompkins,1655,id:1655,WR,1,,1080,Kenbrell Thompkins,sheet
2014,John,Markus Wheaton,1413,id:1413,WR,1,,1081,Markus Wheaton,sheet
2014,Oleg,49ers,,def:49ers,DEF,4,,1082,9ers D/ST,sheet
2014,Oleg,Stephen Hauschka,775,id:775,K,1,,1083,Hauschka,sheet
2014,Oleg,Cam Newton,954,id:954,QB,14,,1084,Cam Newton,sheet
2014,Oleg,Tom Brady,167,id:167,QB,5,,1085,Tom Brady,sheet
2014,Oleg,Zac Stacy,1573,id:1573,RB,36,,1086,Zac Stacy,sheet
2014,Oleg,Ben Tate,1004,id:1004,RB,30,,1087,Ben Tate,sheet
2014,Oleg,Frank Gore,232,id:232,RB,21,,1088,Frank Gore,sheet
2014,Oleg,Steven Jackson,57,id:57,RB,9,,1089,SJax,sheet
2014,Oleg,Chris Johnson,272,id:272,RB,8,,1090,CJ2K,sheet
2014,Oleg,Jordan Reed,1500,id:1500,TE,7,,1091,Jordan Reed,sheet
2014,Oleg,Jason Witten,23,id:23,TE,4,,1092,Jason Witten,sheet
2014,Oleg,Vincent Jackson,128,id:128,WR,25,,1093,VJax,sheet
2014,Oleg,Percy Harvin,429,id:429,WR,19,,1094,Percy Harvin,sheet
2014,Oleg,DeSean Jackson,147,id:147,WR,9,,1095,DJax,sheet
2014,Oleg,Emmanuel Sanders,538,id:538,WR,6,,1096,Emanuel Sanders,sheet
2014,Oleg,Danny Amendola,491,id:491,WR,2,,1097,Amendola,sheet
2014,Ryan,Broncos,,def:Broncos,DEF,1,,1098,Broncos D/ST,sheet
2014,Ryan,Mason Crosby,59,id:59,K,1,,1099,Mason Crosby,sheet
2014,Ryan,Robert Griffin,1169,id:1169,QB,2,,1100,RG3,sheet
2014,Ryan,Jay Cutler,416,id:416,QB,1,,1101,Jay Cutler,sheet
2014,Ryan,Matt Forte,103,id:103,RB,57,,1102,Matt Forte,sheet
2014,Ryan,Marshawn Lynch,745,id:745,RB,55,,1103,Marshawn Lynch,sheet
2014,Ryan,Trent Richardson,1082,id:1082,RB,13,,1104,T-Rich,sheet
2014,Ryan,Fred Jackson,228,id:228,RB,2,,1105,Fred Jackson,sheet
2014,Ryan,LeGarrette Blount,730,id:730,RB,1,,1106,Blunt,sheet
2014,Ryan,Jordan Cameron,833,id:833,TE,4,,1107,Jordan Cameron,sheet
2014,Ryan,Demaryius Thomas,560,id:560,WR,45,,1108,Demariyus,sheet
2014,Ryan,T.Y. Hilton,1110,id:1110,WR,6,,1109,TY Hilton,sheet
2014,Ryan,Wes Welker,177,id:177,WR,6,,1110,Wes Welker,sheet
2014,Ryan,Julian Edelman,344,id:344,WR,4,,1111,Edelswag,sheet
2014,Ryan,Kendall Wright,1097,id:1097,WR,1,,1112,Kendall Wright,sheet
2014,Ryan,Cecil Shorts,866,id:866,WR,1,,1113,Cecil Shorts,sheet
2014,Steven,Ravens,,def:Ravens,DEF,1,,1114,Ravens D/ST,sheet
2014,Steven,Stephen Gostkowski,110,id:110,K,2,,1115,Gostkowski,sheet
2014,Steven,Philip Rivers,331,id:331,QB,1,,1116,Phillip Rivers,sheet
2014,Steven,Arian Foster,669,id:669,RB,39,,1117,Arian Foster,sheet
2014,Steven,C.J. Spiller,507,id:507,RB,19,,1118,CJ Spiller,sheet
2014,Steven,Ryan Mathews,571,id:571,RB,14,,1119,Ryan Mathews,sheet
2014,Steven,Lamar Miller,1048,id:1048,RB,5,,1120,Lamar Miller,sheet
2014,Steven,Shonn Greene,348,id:348,RB,1,,1121,Shonne Greene,sheet
2014,Steven,Rob Gronkowski,515,id:515,TE,30,,1122,Gronk,sheet
2014,Steven,Brandon Marshall,648,id:648,WR,37,,1123,BMarshall,sheet
2014,Steven,Pierre Garcon,269,id:269,WR,14,,1124,Garcon,sheet
2014,Steven,Roddy White,4,id:4,WR,13,,1125,Roddy White,sheet
2014,Steven,Victor Cruz,719,id:719,WR,10,,1126,Victor Cruz,sheet
2014,Steven,Cordarrelle Patterson,1535,id:1535,WR,9,,1127,Cordarrelle,sheet
2014,Steven,Dwayne Bowe,286,id:286,WR,2,,1128,Dwayne Bowe,sheet
2014,Steven,Reggie Wayne,194,id:194,WR,3,,1129,Reggie Wayne,sheet
2013,Alex,Buccaneers,,def:Buccaneers,DEF,1,,1130,Bucs D/ST,sheet
2013,Alex,Matt Bryant,127,id:127,K,1,,1131,Matt Bryant,sheet
2013,Alex,Drew Brees,289,id:289,QB,41,,1132,Drew Brees,sheet
2013,Alex,LeSean McCoy,676,id:676,RB,48,,1133,Lesean McCoy,sheet
2013,Alex,Montee Ball,1454,id:1454,RB,20,,1134,Montee Ball,sheet
2013,Alex,DeMarco Murray,904,id:904,RB,14,,1135,DeMarco Murray,sheet
2013,Alex,Isaiah Pead,1206,id:1206,RB,2,,1136,Iasah Pead,sheet
2013,Alex,Jordan Cameron,833,id:833,TE,3,,1137,Jordan Cameron,sheet
2013,Alex,Brandon Marshall,648,id:648,WR,36,,1138,Brandon Marshall,sheet
2013,Alex,Randall Cobb,928,id:928,WR,25,,1139,Randall Cobb,sheet
2013,Alex,DeAndre Hopkins,1426,id:1426,WR,1,,1140,Deandre Hopkins,sheet
2013,Alex,Andre Brown,,name:andre brown|WR,WR,3,,1141,Andre Brown,sheet
2013,Alex,Chris Givens,1201,id:1201,WR,1,,1142,Chris Givens,sheet
2013,Alex,Ryan Broyles,1154,id:1154,WR,2,,1143,Ryan Broyles,sheet
2013,Alex,Steve Johnson,108,id:108,WR,1,,1144,Steve Johnson,sheet
2013,Alex,Kenbrell Thompkins,1655,id:1655,WR,1,,1145,Kenbrell Thompkins,sheet
2013,Ankit,Falcons,,def:Falcons,DEF,1,,1146,Falcons D/ST,sheet
2013,Ankit,Garrett Hartley,11,id:11,K,1,,1147,Garret Hartley,sheet
2013,Ankit,Tony Romo,142,id:142,QB,5,,1148,Tony Romo,sheet
2013,Ankit,Stevan Ridley,811,id:811,RB,43,,1149,Stevan Ridley,sheet
2013,Ankit,Maurice Jones-Drew,293,id:293,RB,34,,1150,Maurice Jones-Drew,sheet
2013,Ankit,Reggie Bush,179,id:179,RB,27,,1151,Reggie Bush,sheet
2013,Ankit,DeAngelo Williams,306,id:306,RB,5,,1152,DeAngelo Williams,sheet
2013,Ankit,Danny Woodhead,735,id:735,RB,2,,1153,Danny Woodhead,sheet
2013,Ankit,BenJarvus Green-Ellis,5820,id:5820,RB,4,,1154,Lawfirm,sheet
2013,Ankit,Jacquizz Rodgers,949,id:949,RB,2,,1155,Jizz Rodgers,sheet
2013,Ankit,Jared Cook,367,id:367,TE,1,,1156,Jared Cook,sheet
2013,Ankit,Dez Bryant,574,id:574,WR,45,,1157,Dez Bryant,sheet
2013,Ankit,Dwayne Bowe,286,id:286,WR,11,,1158,Dwayne Bowe,sheet
2013,Ankit,Steve Smith,169,id:169,WR,7,,1159,Steve Smith,sheet
2013,Ankit,DeSean Jackson,147,id:147,WR,5,,1160,DeSean Jackson,sheet
2013,Ankit,Tavon Austin,1567,id:1567,WR,7,,1161,Tavon Austin,sheet
2013,Ben,Texans,,def:Texans,DEF,1,,1162,Texans D/ST,sheet
2013,Ben,Justin Tucker,1264,id:1264,K,1,,1163,Justin Tucker,sheet
2013,Ben,Colin Kaepernick,980,id:980,QB,13,,1164,Colin Kaepernick,sheet
2013,Ben,Marshawn Lynch,745,id:745,RB,58,,1165,Marshawn Lynch,sheet
2013,Ben,Darren Sproles,246,id:246,RB,26,,1166,Darren Sproles,sheet
2013,Ben,Daryl Richardson,1265,id:1265,RB,9,,1167,Daryl Richardson,sheet
2013,Ben,Bernard Pierce,1263,id:1263,RB,3,,1168,Bernard Pierce,sheet
2013,Ben,Bryce Brown,1026,id:1026,RB,1,,1169,Bryce Brown,sheet
2013,Ben,Roy Helu,915,id:915,RB,1,,1170,Roy Helu,sheet
2013,Ben,Tony Gonzalez,,name:tony gonzalez|TE,TE,7,,1171,Tony Gonzalez,sheet
2013,Ben,Martellus Bennett,40,id:40,TE,1,,1172,Martellus Bennett,sheet
2013,Ben,A.J. Green,830,id:830,WR,41,,1173,AJ Green,sheet
2013,Ben,Demaryius Thomas,560,id:560,WR,24,,1174,Demaryius Thomas,sheet
2013,Ben,Mike Wallace,365,id:365,WR,12,,1175,Mike Wallace,sheet
2013,Ben,Denarius Moore,887,id:887,WR,1,,1176,Denarius Moore,sheet
2013,Ben,Malcom Floyd,316,id:316,WR,1,,1177,Malcolm Floyd,sheet
2013,Rohaan,Broncos,,def:Broncos,DEF,1,,1178,Broncos D/ST,sheet
2013,Rohaan,Blair Walsh,1214,id:1214,K,1,,1179,Blair Walsh,sheet
2013,Rohaan,Cam Newton,954,id:954,QB,26,,1180,Cam Newton,sheet
2013,Rohaan,Ben Roethlisberger,138,id:138,QB,1,,1181,Ben Roethlisberger,sheet
2013,Rohaan,Adrian Peterson,184,id:184,RB,76,,1182,Adrian Peterson,sheet
2013,Rohaan,Steven Jackson,57,id:57,RB,46,,1183,Steven Jackson,sheet
2013,Rohaan,David Wilson,,name:david wilson|RB,RB,30,,1184,David Wilson,sheet
2013,Rohaan,Toby Gerhart,604,id:604,RB,1,,1185,Toby Gerhart,sheet
2013,Rohaan,Zach Sudfeld,1654,id:1654,TE,3,,1186,Zach Sudfield,sheet
2013,Rohaan,Greg Olsen,58,id:58,TE,1,,1187,Greg Olsen,sheet
2013,Rohaan,Cecil Shorts,866,id:866,WR,9,,1188,Cecil Shorts,sheet
2013,Rohaan,Mike Williams,748,id:748,WR,1,,1189,Mike Williams,sheet
2013,Rohaan,Darrius Heyward-Bey,394,id:394,WR,1,,1190,Darius Heyward-Bey,sheet
2013,Rohaan,Rueben Randle,1164,id:1164,WR,1,,1191,Rueben Randle,sheet
2013,Rohaan,Jacoby Jones,203,id:203,WR,1,,1192,Jacoby Jones,sheet
2013,Rohaan,Julian Edelman,344,id:344,WR,1,,1193,Julian Edelman,sheet
2013,Jake,Steelers,,def:Steelers,DEF,1,,1194,Steelers D/ST,sheet
2013,Jake,Dan Bailey,899,id:899,K,1,,1195,Dan Bailey,sheet
2013,Jake,Russell Wilson,1234,id:1234,QB,4,,1196,Russel Wilson,sheet
2013,Jake,Eli Manning,188,id:188,QB,1,,1197,Eli Manning,sheet
2013,Jake,C.J. Spiller,507,id:507,RB,56,,1198,CJ Spiller,sheet
